,station_name,station_latitude,station_longitude,yelp_id,poi_name,poi_title,poi_rating,poi_review_count,poi_price,poi_distance
177,Marinaside & Davie,49.273471,-123.118016,pY2f-QgPyrE9pmLeHBy3xQ,Freshbowl,Fast Food,3.5,73,2,164.14517114330843
178,Marinaside & Davie,49.273471,-123.118016,0zErZVaaOhJUV1lNEqEc6Q,Bistro Sakana,Japanese,3.5,133,3,293.60846314494364
179,Marinaside & Davie,49.273471,-123.118016,iEW8828ZvXefWYLqzQdsrA,Sciué Italian Bakery Caffé,Breakfast & Brunch,3.5,80,2,201.2305257937129
180,Marinaside & Davie,49.273471,-123.118016,psiDEOaU5uS6REGJMVkUWw,Baggio Gelateria & Pizzaeria,Italian,3.0,59,2,31.327688683212358
181,Marinaside & Davie,49.273471,-123.118016,CPB1RrL5l2zRte-3JIjhLA,TWB The Wine Bar,Wine Bars,3.5,31,2,106.74477242909298
182,Marinaside & Davie,49.273471,-123.118016,6we9hSReCQ0urWSMoHDfpA,Black Echo Coffee,Coffee & Tea,4.5,11,2,284.2874156682806
183,Marinaside & Davie,49.273471,-123.118016,_734xg7ZVHgBrTxojRunyQ,Paulies Kitchen,American (Traditional),3.0,47,2,294.9018312565377
184,Marinaside & Davie,49.273471,-123.118016,V1qTyps4SsON2UHFQHy4Bg,Super Thai Food,Food Trucks,3.0,33,1,189.1263177014257
185,Marinaside & Davie,49.273471,-123.118016,rfZ8w_BXW11xElajiHcUZA,Starbucks,Coffee & Tea,3.0,20,2,148.21469421040294
186,Robson & Hornby,49.282758,-123.122092,nV-MkqGnkH1fyxuVCs5Jpw,JOEY Burrard,Canadian (New),4.0,532,2,78.08834976217025
187,Robson & Hornby,49.282758,-123.122092,KXCXaF5qimmtKKqnPc_LQA,Thierry,Patisserie/Cake Shop,4.0,925,2,233.95690691519982
188,Robson & Hornby,49.282758,-123.122092,g-WSOodoG-L81DFYWM0FMQ,Italian Kitchen,Italian,3.5,635,3,112.19239702885618
189,Robson & Hornby,49.282758,-123.122092,as2xQt48ltKKDUQbMCBrMw,Shizen Ya,Japanese,4.0,581,2,277.9148990858949
190,Robson & Hornby,49.282758,-123.122092,HrmXBx51bAXftEMAJy0iew,Hubbub,Sandwiches,4.0,226,1,107.54365607363225
191,Robson & Hornby,49.282758,-123.122092,2vXKCM4qvVhCiYuCjOSMEw,Bacchus Restaurant & Lounge,Lounges,4.0,181,3,68.22394112197911
192,Robson & Hornby,49.282758,-123.122092,DJplkq9x17wm2V4vIT4brg,Boulevard,Seafood,4.0,271,3,130.05866090526453
193,Robson & Hornby,49.282758,-123.122092,NWyAvEo2rDZg-1wU4GwJZQ,Coast Restaurant,Seafood,3.5,594,3,225.6955243196254
194,Robson & Hornby,49.282758,-123.122092,EqvTmPu69ScPFotIz8h_xA,Mom's Grilled Cheese Truck,Sandwiches,4.0,193,1,186.8151050803243
195,Robson & Hornby,49.282758,-123.122092,AF3GkHlS48ra00-LCi_ojA,Caffè Artigiano,Coffee & Tea,3.5,172,1,61.273447409728895
196,Robson & Hornby,49.282758,-123.122092,QeHqiRcA9C-6zA-j6_YkIQ,Salathai Thai Restaurant,Thai,3.5,420,2,147.01461524154274
197,Robson & Hornby,49.282758,-123.122092,gdUW6MpgUUzbQnhPA_9qdA,TacoFino,Mexican,4.0,158,1,124.5667869221098
198,Robson & Hornby,49.282758,-123.122092,_foBmwAL0w5qIEaUwWcmtQ,Faubourg,Coffee & Tea,3.5,160,2,52.1012300710537
199,Robson & Hornby,49.282758,-123.122092,rG0O37CBD7F-kHmIw7skQw,Eat Chicken Wraps,Food Trucks,4.5,61,1,145.8957716273157
200,Robson & Hornby,49.282758,-123.122092,DBaxxVNg13ng0_MfosTMJw,Earls Kitchen + Bar,Canadian (New),3.5,275,2,190.86002763443997
201,Robson & Hornby,49.282758,-123.122092,d8Ft7RlTYeR1v4owVyK6Dg,Pacifico Pizzeria & Ristorante,Pizza,3.5,258,2,173.94352193377028
202,Robson & Hornby,49.282758,-123.122092,AcEBuSwoXHdtobr-LiRRQg,Bellagio Cafe,Italian,3.0,216,2,49.544491374137
203,Robson & Hornby,49.282758,-123.122092,KedUavOevU1AXfHC_aTH9A,Shabusen Yakiniku House,Japanese,3.0,434,2,113.55773443614467
204,Robson & Hornby,49.282758,-123.122092,S-wgeQmV5v4g4wti05zUlQ,Tendon Kohaku,Japanese,4.0,72,2,188.7983653682657
205,Robson & Hornby,49.282758,-123.122092,8Wzyn8c4OZ4OANfKQNVGyw,Notch8 Restaurant & Bar,Bars,3.5,169,3,166.64604298188604
206,Cordova & Granville,49.286042,-123.113176,4EV_ZcQmjAmP3pmO-_nb2A,Miku,Japanese,4.5,2115,3,101.85604363357396
207,Cordova & Granville,49.286042,-123.113176,WdywxkSYEc_nw0kqNfRZsg,Steamworks Brewing Company,Pubs,3.5,773,2,233.54457720340258
208,Cordova & Granville,49.286042,-123.113176,QzZfjFBnqtBZUUFlWVCd5w,Botanist,Canadian (New),4.5,349,3,323.1990063011206
209,Cordova & Granville,49.286042,-123.113176,W2WQDWey3ycXfRdfDShuAA,ARC Restaurant,Canadian (New),4.0,163,3,144.12553857356056
210,Cordova & Granville,49.286042,-123.113176,C58CusJWfndaAlyAoh6qhg,Rogue Kitchen & Wetbar,American (Traditional),3.5,393,2,148.25760411540767
211,Cordova & Granville,49.286042,-123.113176,oiuMkUcxnTdzeUpCNmVzWA,Guu with Otokomae,Japanese,4.0,375,2,250.2035526798164
212,Cordova & Granville,49.286042,-123.113176,hoTL3Z09TEpIzWcX5YAk3w,Mink - A Chocolate Café,Chocolatiers & Shops,3.5,210,2,185.93364397477774
213,Cordova & Granville,49.286042,-123.113176,KwFvqBujA8e_vDVh7tueRg,Chickpea Food Truck,Food Trucks,4.0,83,2,142.5746215102727
214,Cordova & Granville,49.286042,-123.113176,cKJ2YNQ-fMlJS2eWS_N7jQ,Festal Paleo Cafe,Cafes,4.0,100,2,131.70741860217942
215,Cordova & Granville,49.286042,-123.113176,EVod_bZ8cAPHCIFzNUdTdw,Trees Organic Coffee,Cafes,3.5,172,2,153.74254230027722
216,Cordova & Granville,49.286042,-123.113176,2UAmjQgLdVFqmPRvrDA2PA,Gyoza Bar,Ramen,3.5,322,2,226.69327437540605
217,Cordova & Granville,49.286042,-123.113176,fypxzyH9vQ3yO8mBTmiMqA,Moose's Down Under,Pubs,4.0,140,2,233.84293485837645
218,Cordova & Granville,49.286042,-123.113176,9QJ5_oSo5dl5Xi8fZ_vddg,Palate Kitchen,Coffee & Tea,4.0,92,2,182.25214383892384
219,Cordova & Granville,49.286042,-123.113176,02cGvRTfVXeHWYkoiyj6wA,Kita No Donburi,Japanese,3.5,138,2,163.89556311793197
220,Cordova & Granville,49.286042,-123.113176,wL4J5ytcddYRw_F9GobnlQ,Momo Sushi,Sushi Bars,3.5,223,2,246.8967755609845
221,Cordova & Granville,49.286042,-123.113176,wvaELBqIJercwOK2lgkfDA,Ignite Pizzeria,Pizza,4.0,45,1,207.4503870690883
222,Cordova & Granville,49.286042,-123.113176,tMFE2bfzviVyJpW-73U20Q,Lions Pub,Pubs,3.5,88,2,145.65171592518894
223,Cordova & Granville,49.286042,-123.113176,PBmQmwHbDPrB7jjFpPj2Og,CoCo Fresh Tea & Juice,Coffee & Tea,4.0,67,1,194.53088495725828
224,Cordova & Granville,49.286042,-123.113176,tTfGAYRi9SFaAuLw8HYX6w,One Under,Sports Bars,4.0,40,2,174.07265515947964
225,Cordova & Granville,49.286042,-123.113176,HJ7T272cVhD0l8b3C1qgNw,The Lobby Lounge and RawBar,Lounges,4.0,115,3,323.1990063011206
226,Hornby & Pender,49.28602,-123.116624,aB_wfxQvgso67lzgrrfTuA,Cactus Club Cafe,Canadian (New),4.0,464,2,167.7042505121853
227,Hornby & Pender,49.28602,-123.116624,hDQmMvYXpLVXwhXSu9HsOQ,Nightingale,Live/Raw Food,4.0,454,3,175.62734872178635
228,Hornby & Pender,49.28602,-123.116624,QzZfjFBnqtBZUUFlWVCd5w,Botanist,Canadian (New),4.5,349,3,227.03331704557567
229,Hornby & Pender,49.28602,-123.116624,fypxzyH9vQ3yO8mBTmiMqA,Moose's Down Under,Pubs,4.0,140,2,47.20756534329585
230,Hornby & Pender,49.28602,-123.116624,hoTL3Z09TEpIzWcX5YAk3w,Mink - A Chocolate Café,Chocolatiers & Shops,3.5,210,2,86.29010668593739
231,Hornby & Pender,49.28602,-123.116624,BdHvzCsxbLCErx36UcnMZQ,Meat & Bread,Sandwiches,4.0,212,1,216.12778743999255
232,Hornby & Pender,49.28602,-123.116624,4KRfgc6Dwh32tsTN3oGCXw,Joyeaux Cafe & Restaurant,Vietnamese,3.5,220,2,140.00953415970014
233,Hornby & Pender,49.28602,-123.116624,A2bK8SMYMQfNs3WgICHZyw,JOEY Bentall One,Canadian (New),3.5,226,2,136.9489267307725
234,Hornby & Pender,49.28602,-123.116624,9QJ5_oSo5dl5Xi8fZ_vddg,Palate Kitchen,Coffee & Tea,4.0,92,2,76.74398774191482
235,Hornby & Pender,49.28602,-123.116624,W2WQDWey3ycXfRdfDShuAA,ARC Restaurant,Canadian (New),4.0,163,3,252.79704958952232
236,Hornby & Pender,49.28602,-123.116624,oHLb2hTklvXCTSnMFpciog,Sandwich Plus,Sandwiches,4.5,37,1,83.04977482198721
237,Hornby & Pender,49.28602,-123.116624,18J36O-RtwKjemcr8AKadA,Hydra Estiatorio,Mediterranean,3.5,99,3,50.51884055425628
238,Hornby & Pender,49.28602,-123.116624,KwFvqBujA8e_vDVh7tueRg,Chickpea Food Truck,Food Trucks,4.0,83,2,192.23742035003897
239,Hornby & Pender,49.28602,-123.116624,2SRaxLylJlnOANhmPQ1Eyg,Mario's Coffee Express,Coffee & Tea,4.5,53,2,166.53783091527453
240,Hornby & Pender,49.28602,-123.116624,cKJ2YNQ-fMlJS2eWS_N7jQ,Festal Paleo Cafe,Cafes,4.0,100,2,177.96301486974502
241,Hornby & Pender,49.28602,-123.116624,wXDA0Hr51efujG-9jxVA7Q,Giovane Caffè,Coffee & Tea,3.5,208,2,234.1703768161924
242,Hornby & Pender,49.28602,-123.116624,EVod_bZ8cAPHCIFzNUdTdw,Trees Organic Coffee,Cafes,3.5,172,2,207.84942079920208
243,Hornby & Pender,49.28602,-123.116624,HJ7T272cVhD0l8b3C1qgNw,The Lobby Lounge and RawBar,Lounges,4.0,115,3,227.03331704557567
244,Hornby & Pender,49.28602,-123.116624,2UAmjQgLdVFqmPRvrDA2PA,Gyoza Bar,Ramen,3.5,322,2,264.4859392219519
245,Hornby & Pender,49.28602,-123.116624,_FilivvpCbfT3vac3P_oiA,The Butcher & Bullock,Canadian (New),3.5,108,2,57.269627303534335
246,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,VPqWLp9kMiZEbctCebIZUA,Medina Cafe,Breakfast & Brunch,4.0,2549,2,96.81249412267523
247,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,Ufhxnrt_OJu4jHfVTP3aRQ,Fanny Bay Oyster Bar & Shellfish Market,Seafood,4.5,701,2,200.08046009827763
248,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,VlV2pcklu5HY32F5MhIgIg,Le Petit Belge,Bakeries,4.0,333,2,86.03675134568131
249,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,a7YBnJsJUSg5AnfDM9ZmYg,Japadog,Hot Dogs,4.0,813,1,166.90143483151195
250,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,wHTXCWVsx2PYPT21JV-HeQ,Lupo,Italian,4.5,433,3,189.45067836431005
251,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,Bznl0qYDT-V6DIVkimUBKw,Straight Outta Brooklyn NYC Pizzeria,Pizza,4.0,222,1,76.01286579239157
252,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,pSburEkD_dG8gIcP39TOog,Maruhachi Ra-Men,Ramen,4.0,251,2,137.35748864991803
253,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,8-l4x9EYK6JAbMycfrDU3Q,JINYA Ramen Bar - Vancouver,Ramen,4.0,409,2,137.98115501479313
254,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,3rymK-sN2iuN3R0crSBQVQ,Viet Sub,Vietnamese,4.0,269,1,153.97716972243083
255,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,vtGxOG7DVS7ftBzRW94uDA,Super Chef Grill,Chinese,4.5,79,1,84.26565823285614
256,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,8HH7xRjmjwzkhADZWir_Cw,Black Rice Izakaya,Japanese,4.0,285,2,200.4346679274525
257,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,_-8ejJfWv0xttOgqU8a0NA,Homer St. Cafe and Bar,Canadian (New),3.5,340,2,199.5223684758561
258,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,741SMgw6IZUEuQOCqzcSfg,Ebi-Ten,Japanese,3.5,143,2,69.94932555873046
259,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,MHmiktXwzeR2pP8Iek1EdA,Footo Croissant,Bakeries,4.0,119,1,166.70131070396664
260,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,Iwr76dKTCjFY0ukCRUg4rQ,Gelato Express,Ice Cream & Frozen Yogurt,4.5,41,2,97.41949409669915
261,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,-JJjL1hgkrqkYLBYUIsVOw,Jenjudan Yaletown,Bubble Tea,4.0,52,1,123.88532686389621
262,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,hf4T7aZ67pk6e8r4juQbEA,Glowbal,Canadian (New),3.0,491,3,211.79206227192864
263,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,DudKSeV0CYf3K9ApnihG2A,Paramount Fine Foods,Lebanese,3.5,148,2,184.6488028008855
264,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,zMQNKgVrav_zVsiZYi3jNg,Pacific Coffee Roasters,Coffee Roasteries,4.0,37,2,60.36239417163198
265,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,s_Wc0w6NA4KzRwEG27SL5Q,Per Se Social Corner,Pizza,3.5,230,2,206.56729409886125
266,Beatty & Robson,49.277483,-123.114279,Ufhxnrt_OJu4jHfVTP3aRQ,Fanny Bay Oyster Bar & Shellfish Market,Seafood,4.5,701,2,125.71175483620233
267,Beatty & Robson,49.277483,-123.114279,wHTXCWVsx2PYPT21JV-HeQ,Lupo,Italian,4.5,433,3,236.25773409072454
268,Beatty & Robson,49.277483,-123.114279,8HH7xRjmjwzkhADZWir_Cw,Black Rice Izakaya,Japanese,4.0,285,2,106.91974642801566
269,Beatty & Robson,49.277483,-123.114279,VlV2pcklu5HY32F5MhIgIg,Le Petit Belge,Bakeries,4.0,333,2,216.43814233005952
270,Beatty & Robson,49.277483,-123.114279,pSburEkD_dG8gIcP39TOog,Maruhachi Ra-Men,Ramen,4.0,251,2,160.8353190582825
271,Beatty & Robson,49.277483,-123.114279,s0INTkNshIntfZpKzeaHQA,Passione Gelato,Ice Cream & Frozen Yogurt,5.0,92,3,196.51861158437706
272,Beatty & Robson,49.277483,-123.114279,pHFumFTvgu653EaRUHuh4w,Smithe Salad,Juice Bars & Smoothies,5.0,62,1,154.20985928822523
273,Beatty & Robson,49.277483,-123.114279,Bznl0qYDT-V6DIVkimUBKw,Straight Outta Brooklyn NYC Pizzeria,Pizza,4.0,222,1,247.84993095588808
274,Beatty & Robson,49.277483,-123.114279,KF9osr-B-5jzmujeb5lMkA,Rocanini Coffee Roasters,Coffee Roasteries,4.5,55,2,96.32970570631728
275,Beatty & Robson,49.277483,-123.114279,Thd2hkwftyCRcX998vCmAQ,On Yogurt,Ice Cream & Frozen Yogurt,4.0,88,1,145.48360004623774
276,Beatty & Robson,49.277483,-123.114279,Ev4OaNeVoq6UbKd8774dyA,District Bar & Restaurant,Cocktail Bars,4.0,90,2,26.512402408839282
277,Beatty & Robson,49.277483,-123.114279,MHmiktXwzeR2pP8Iek1EdA,Footo Croissant,Bakeries,4.0,119,1,187.29779830283837
278,Beatty & Robson,49.277483,-123.114279,zIW_FODceS5-f7RmTWLIIw,7 Days Coffee,Cafes,4.5,39,1,170.59116463876865
279,Beatty & Robson,49.277483,-123.114279,JMz8y1xj5JiUN1SH5WWBVg,Frankie's Italian Kitchen,Italian,3.5,147,2,96.92289627163277
280,Beatty & Robson,49.277483,-123.114279,vtGxOG7DVS7ftBzRW94uDA,Super Chef Grill,Chinese,4.5,79,1,238.34902652645175
281,Beatty & Robson,49.277483,-123.114279,p8lxRgWWIFhWuecUwWFVOg,FRESH Sushi,Japanese,4.0,125,2,207.18256458446814
282,Beatty & Robson,49.277483,-123.114279,3r3RHfuLPgRSiRkp5udXSw,Honey Salt,Canadian (New),3.5,261,2,256.44834454849706
283,Beatty & Robson,49.277483,-123.114279,-JJjL1hgkrqkYLBYUIsVOw,Jenjudan Yaletown,Bubble Tea,4.0,52,1,174.4667729647424
284,Beatty & Robson,49.277483,-123.114279,zwn53gHyn1NlX9h3jKFOUg,Delicious Pho,Vietnamese,3.5,166,1,141.81634171487786
285,Beatty & Robson,49.277483,-123.114279,Iwr76dKTCjFY0ukCRUg4rQ,Gelato Express,Ice Cream & Frozen Yogurt,4.5,41,2,216.3749017902599
286,Beatty & Nelson,49.275679,-123.116963,s0INTkNshIntfZpKzeaHQA,Passione Gelato,Ice Cream & Frozen Yogurt,5.0,92,3,222.25230628252123
287,Beatty & Nelson,49.275679,-123.116963,-naJRqkmbos0UeWApfEvtw,The Parlour,Pizza,4.0,456,2,269.04412036746754
288,Beatty & Nelson,49.275679,-123.116963,pHFumFTvgu653EaRUHuh4w,Smithe Salad,Juice Bars & Smoothies,5.0,62,1,169.70701941596872
289,Beatty & Nelson,49.275679,-123.116963,zIW_FODceS5-f7RmTWLIIw,7 Days Coffee,Cafes,4.5,39,1,111.78661179303931
290,Beatty & Nelson,49.275679,-123.116963,9Vu9gwCuAn4q9aVZrfIGWw,The Keg Steakhouse + Bar - Yaletown,Steakhouses,3.5,287,3,209.63656771560355
291,Beatty & Nelson,49.275679,-123.116963,p8lxRgWWIFhWuecUwWFVOg,FRESH Sushi,Japanese,4.0,125,2,132.4084534788648
292,Beatty & Nelson,49.275679,-123.116963,Thd2hkwftyCRcX998vCmAQ,On Yogurt,Ice Cream & Frozen Yogurt,4.0,88,1,163.1558338621142
293,Beatty & Nelson,49.275679,-123.116963,DhWNZXfKSlUxMcQQ6EUkMA,The Greek By Anatoli,Greek,4.0,246,2,219.88125020378178
294,Beatty & Nelson,49.275679,-123.116963,uJNfd4CrU3dD7RjLnHzodg,Angus T,Cafes,4.0,89,1,175.8496776868858
295,Beatty & Nelson,49.275679,-123.116963,_Xxsjm_mUn5yQ17TrBmRHg,West Oak Restaurant,Seafood,3.5,258,3,204.49856143005493
296,Beatty & Nelson,49.275679,-123.116963,xOqfvlf_oVeAcqj2xHrx1w,Tacofino Yaletown,Mexican,4.0,164,2,209.80008335749412
297,Beatty & Nelson,49.275679,-123.116963,KF9osr-B-5jzmujeb5lMkA,Rocanini Coffee Roasters,Coffee Roasteries,4.5,55,2,183.74833735877976
298,Beatty & Nelson,49.275679,-123.116963,upa_mgUMGWihLKC0D5vNMw,La Terrazza,Italian,3.5,138,3,144.9477761494661
299,Beatty & Nelson,49.275679,-123.116963,tcMvdTNquoTxdDY-o2IsZw,Banter Room,Canadian (New),3.5,116,2,219.9837315997717
300,Beatty & Nelson,49.275679,-123.116963,Ev4OaNeVoq6UbKd8774dyA,District Bar & Restaurant,Cocktail Bars,4.0,90,2,304.0978747893452
301,Beatty & Nelson,49.275679,-123.116963,pY2f-QgPyrE9pmLeHBy3xQ,Freshbowl,Fast Food,3.5,73,2,273.61955117693253
302,Beatty & Nelson,49.275679,-123.116963,psiDEOaU5uS6REGJMVkUWw,Baggio Gelateria & Pizzaeria,Italian,3.0,59,2,252.12522934026455
303,Beatty & Nelson,49.275679,-123.116963,gG8I4cBYr705Mk-fTNzlWQ,Sciué,Pizza,4.0,16,1,318.66714689127286
304,Beatty & Nelson,49.275679,-123.116963,z_EFxaliVbDX5syFIofESw,7-Eleven,Convenience Stores,3.5,10,2,162.15511656095114
305,Beatty & Nelson,49.275679,-123.116963,3HJJ3jmiYtXKKq7krQj_MA,Subway,Sandwiches,3.5,7,1,168.51576940114717
306,Abbott & Cordova,49.282759,-123.106955,uAROEz8D29elXoNxjnPrkQ,Twisted Fork,French,4.0,1091,2,188.3786369740777
307,Abbott & Cordova,49.282759,-123.106955,5T0vKfIJWP1xTnxA7fJ17w,Meat & Bread,Sandwiches,4.0,782,2,173.4036522042383
308,Abbott & Cordova,49.282759,-123.106955,dX6y4zA-1AtWsYnT4AZXNg,Revolver,Coffee & Tea,4.5,587,1,187.3886761731391
309,Abbott & Cordova,49.282759,-123.106955,r-UGAU1-PsZ6HNZW237O-Q,Salt Tasting Room,Wine Bars,4.0,503,2,88.90484313693881
310,Abbott & Cordova,49.282759,-123.106955,nct5iYSlXQLe9ln-EmDdcQ,Purebread,Bakeries,4.5,416,2,164.59452228806165
311,Abbott & Cordova,49.282759,-123.106955,7Tne8P5zyMpJKfpjQg2P-g,L'Abattoir,French,4.0,572,3,187.8191372322971
312,Abbott & Cordova,49.282759,-123.106955,IKWsLkiJLA4YwiIoxnaZaQ,Nuba in Gastown,Mediterranean,4.0,735,3,195.2002577337101
313,Abbott & Cordova,49.282759,-123.106955,n4y_jKEQLIQeDjHge9uJvw,Pourhouse Restaurant,Cocktail Bars,4.0,542,2,184.6900281143862
314,Abbott & Cordova,49.282759,-123.106955,xotJvqXcjsDSnbL993L5rg,Gringo,Mexican,4.5,281,1,125.43768756983926
315,Abbott & Cordova,49.282759,-123.106955,LXW8pRE_VLi8gnW94s-GFg,MeeT in Gastown,Comfort Food,4.0,478,2,170.2806198748236
316,Abbott & Cordova,49.282759,-123.106955,MTrkGD8e4LRxTpUiYek9aQ,Timbertrain Coffee Roasters - Gastown,Coffee Roasteries,4.5,239,2,221.96330230768933
317,Abbott & Cordova,49.282759,-123.106955,ljnjap6GNVMvS1DNzgDOYA,Caveman Cafe,Organic Stores,4.5,270,2,217.64947544345512
318,Abbott & Cordova,49.282759,-123.106955,zz4WGzntV59HqhefV5zigQ,Tagine Moroccan Restaurant,Mediterranean,4.0,148,2,92.91580372031515
319,Abbott & Cordova,49.282759,-123.106955,Oix8SM8MDC4MAlY02SLYGg,Save On Meats,Diners,4.0,347,2,116.1027793329009
320,Abbott & Cordova,49.282759,-123.106955,IwujNE6nVlstnFFfMzGbKg,Jules French Bistro,French,4.0,227,2,85.55083010963699
321,Abbott & Cordova,49.282759,-123.106955,SE9d6E3AAnmZ_NiA_iKoUQ,Tacofino,Mexican,3.5,448,2,156.08209518067028
322,Abbott & Cordova,49.282759,-123.106955,H4h_nwZW7f2Yj9ONdzGxHQ,PiDGiN,Japanese,4.0,314,3,221.8931551092717
323,Abbott & Cordova,49.282759,-123.106955,iV8i_ZXXBj1JTqFrJfleQw,Six Acres,Pubs,4.0,285,2,193.29836604744764
324,Abbott & Cordova,49.282759,-123.106955,8PUG0FRddwpH5npNZyRZ6A,Brioche Ristorante & Catering,Italian,4.0,230,2,154.31606741077115
325,Abbott & Cordova,49.282759,-123.106955,3iflXLCloP1XI8GwgdbYBA,Nelson the Seagull,Coffee & Tea,4.0,238,2,212.09281399026506
326,Comox & Denman,49.288444,-123.139203,crM1idgY_glhtxXT5kERNg,Kingyo,Japanese,4.5,1025,2,285.4957999152695
327,Comox & Denman,49.288444,-123.139203,sCyqVDtWysnVwkUvyN-uUQ,Bella Gelateria,Desserts,4.0,888,3,246.72861924046498
328,Comox & Denman,49.288444,-123.139203,oLoO76fZnnci-TOj9xWF1A,España Restaurant,Spanish,4.0,245,2,97.72491105549689
329,Comox & Denman,49.288444,-123.139203,E1W37ovBz6IVo5SEHVfD0g,Peaked Pies,Australian,4.5,195,2,150.44825345036745
330,Comox & Denman,49.288444,-123.139203,lkesp7bQlPaaANqGlTS1PA,Legendary Noodle House,Chinese,3.5,227,2,41.80475346932087
331,Comox & Denman,49.288444,-123.139203,rhkj-58IoZ9p_CvYS3NbOQ,La Catrina Tacos,Mexican,4.5,116,1,166.99835676857907
332,Comox & Denman,49.288444,-123.139203,cH37SRKLy26PvjViLkO-Bg,Cafe Phin and Pho,Vietnamese,4.0,144,1,155.58501154677447
333,Comox & Denman,49.288444,-123.139203,5TkywhSsAbrrLIVNzZQasQ,Nat's New York Pizzeria,Pizza,3.5,94,1,49.62687009218171
334,Comox & Denman,49.288444,-123.139203,4-908Mhkq7I2q4L-XA3w5Q,Delany's Coffee,Coffee & Tea,4.0,93,1,108.46307013197355
335,Comox & Denman,49.288444,-123.139203,MOqk2d0VeccHK0lIFK6IFg,D'oro Gelato e Caffè,Ice Cream & Frozen Yogurt,4.0,43,2,55.48827207287217
336,Comox & Denman,49.288444,-123.139203,zT52LsGTubIq2Kq7gTwkkA,Red Umbrella Cafe,Breakfast & Brunch,3.5,193,2,240.3573297116601
337,Comox & Denman,49.288444,-123.139203,IXo1IVxa_ACLn6UhK2bjsQ,Akira Sushi,Sushi Bars,3.5,93,2,72.14289339973787
338,Comox & Denman,49.288444,-123.139203,gBQymRxldIfwI4Iq0oJgEg,Olympia Restaurant,Pizza,3.5,143,2,117.96107225128917
339,Comox & Denman,49.288444,-123.139203,xLKE3mpDl310Vag2P72XIw,Babylon Café,Middle Eastern,3.5,103,1,156.7905171212096
340,Comox & Denman,49.288444,-123.139203,h4hJ1xxFmMPjhNpuPoFQNw,Won More Szechuan Cuisine,Chinese,4.0,75,2,197.29459172822877
341,Comox & Denman,49.288444,-123.139203,-kPDlMIs5DBkQgxWaWvvBQ,The Bayside Lounge,Lounges,3.5,105,2,213.78942110394485
342,Comox & Denman,49.288444,-123.139203,gVnMnxlnb9cVPWJCLEnumg,Hook Seabar,Seafood,3.5,111,3,264.6037702419041
343,Comox & Denman,49.288444,-123.139203,Njt9q1ohZTBXzO-C7fGb5w,Zeitoon Restaurant,Persian/Iranian,3.0,138,2,106.69026497508328
344,Comox & Denman,49.288444,-123.139203,Tn3oDa6GneVCxky2qvVrXQ,Falafel King Restaurant,Falafel,3.5,53,1,85.38399280854942
345,Comox & Denman,49.288444,-123.139203,xhDQ6kdJWnsxmfaGs1nYcA,The Three Brits Public House,Pubs,3.5,99,2,240.85662305676917
346,Cordova & Bute,49.289124,-123.12196,iafE2JEpZ_ipd89tlk1MTA,Tableau Bar Bistro,Bars,4.0,262,2,215.56199801032452
347,Cordova & Bute,49.289124,-123.12196,ykzWuSC4W5zFO6k0hdItcQ,Indian Delicacy,Indian,4.5,96,2,184.13812719175004
348,Cordova & Bute,49.289124,-123.12196,TBWsEHR7Bt5qGB2dee_5KA,JOS,Pizza,4.5,41,2,6.605632255171764
349,Cordova & Bute,49.289124,-123.12196,QVz-0evZ4dAbcKESDcTcNw,Urban Fare,Grocery,4.0,116,2,57.1858896416714
350,Cordova & Bute,49.289124,-123.12196,WPrY9K874pABkAqSxO17nw,Showcase Restaurant & Bar,Seafood,4.0,125,2,176.6614368431498
351,Cordova & Bute,49.289124,-123.12196,BdHvzCsxbLCErx36UcnMZQ,Meat & Bread,Sandwiches,4.0,212,1,302.4368906975145
352,Cordova & Bute,49.289124,-123.12196,GCX0cJOKflUQLp2Q3P4Dag,Heritage Asian Eatery,Breakfast & Brunch,3.5,184,2,186.50616088113614
353,Cordova & Bute,49.289124,-123.12196,WiAyM-mANK9NajRzbFerQw,Green Leaf Salad Bar,Mediterranean,4.5,75,1,181.35365267098152
354,Cordova & Bute,49.289124,-123.12196,uZGQy70xpYkUzQxTpKoXaA,Yui Japanese Bistro,Japanese,4.0,123,2,299.3993967470684
